H1EL022	I wynaj¹³ Pete'a Ko³konosego, by ukrad³ ³upy dziadka i wrobi³ ciê w tê kradzie¿.
H1GB023	Dok³adnie.
H1GB026	Rany, te przygodówki od LucasArts™ s¹ coraz krótsze... Aha!
MEGB001	To powinno mu zabiæ æwieka!
MELU002	Voila! Teraz powinno œmigaæ jak nowe. Eee? Có¿ tho? Statki! Nie rhuszaj¹ siê! Takh nie mo¿e byæ!
MEGB004	Wosk - prawdziwy œrodek wyrazu Meathooka.
MADL001	Sk¹d do rufy-pupy mam wiedzieæ?
MADL002	Mam ci coœ do przekazania, synu ciemnej zêzy - obchodzi mnie to tyle co funt  szczurzych k³aków!
MADL003	Patrzcie go! Myœli, ¿e skoro jestem przymocowana do statku, to znam ka¿dy skrawek tej wyspy. Co za szczur œciekowy. Och, patrzcie na mnie. Jam Guybrush Threepnard – potê¿nie G£UPI pirat!
UIGB001	Mo¿e przypadkiem wiesz coœ o Talizmanie Upokorzenia?
UIDL002	Mam ten twój Talizman w³aœnie tu!
UIGB003	Uznam to za wielkie "tak".
UIDL004	Mówi³am ci ju¿, beczko gnij¹cej przynêty na rekiny. Nic nie wiem o tym twoim Talizmanie.
UIDL005	A nawet gdybym wiedzia³a, to na podwi¹zki Neptuna, nie powiedzia³abym takiemu nieudacznikowi ¿r¹cemu algi jak ty .
H2GB030	Jestem zak³adnikiem, pamiêtasz?
H2OZ032	Nie, mo¿e jeszcze siê nam przydaæ na wypadek, gdyby jego wœcibska ¿ona próbowa³a jakiœ bohaterskich sztuczek.
H2GB033	Tak! Hej, gdzie jest moja "wœcibska ¿ona"?
H2OZ036	No, to mamy ustalone. Bêdziemy musieli trzymaæ tu tego têpego przyg³upa jako zak³adnika.
H2LC037	A ja mówiê, ¿e trza go wypatroszyæ.Przez przeklêt¹ nieudolnoœæ Guybrusha trzy z moich najnikczemniejszych planów posz³y na dno. Nie chcia³bym, by twoje równie¿.
HEHN001	Auæ! Co, w imiê...?
HEGB002	Przepraszam!
HEHN003	Hej, przypomnia³em sobie, gdzie zostawi³em spodnie!
HEGB004	To dobrze, chyba. A co z Ozzie Mandrillem?
HEGB006	Herman?
HEGB008	Nie wiedzia³em, ¿e wieœci mog¹ dumaæ, ale kontynuuj.
HEGB037	Takie gadanie nic nam nie da, gubernatorze. Musimy po³¹czyæ si³y, by ocaliæ Wyspê Szpady™ przed Ozzie'm i LeChuckiem!
HEHN038	LeChuck te¿ macza³ w tym palce?
HEGB039	Jest teraz nowym gubernatorem Wyspy Szpady™.
HEHN040	Œwiêta Anielko! A co z moj¹ wnuczk¹?
HEGB041	Zniknê³a zaraz po wyborach.
HEHN042	Co za ulga!
HEGB043	Jak to?
HEHN044	Bo nie powiedzia³em Ozzie'mu o JEDNYM: tajemnicy czwartej czêœci Talizmanu Upokorzenia.
HEGB045	Tej, która ma coœ wspólnego z urzêdem gubernatora Wyspy Szpady™? Elaine i ja g³owiliœmy siê nad tym. Co to takiego?
HEHN046	To...
HEGB047	Tak?
HEHN048	To jest to!
HEGB049	Wygl¹da jak Pieczêæ Gubernatora Wyspy Szpady™.
HEHN050	Bo to jest Pieczêæ Gubernatora Wyspy Szpady™. A przynajmniej jedna z wielu. Dobry gubernator zawsze ma kilka w zanadrzu, gdyby zgubi³ orygina³. Pieczêæ to klucz odblokowuj¹cy moc Talizmanu Upokorzenia: bez niej to tylko marakas o dziwnym wygl¹dzie. Gdzie jest druga pieczêæ?
HEGB051	Chyba ma j¹ Elaine. Rzadko kiedy spuszcza j¹ z oka.
EYP3006	Cicho b¹dŸ!
OZGB001	To wielki krok dla cz³owieka, ale ma³e pstrykniêcie prze³¹cznikiem dla gigantycznej ma³py-robota.
OZOZ002	Widzi.
OZOZ003	....to ja wyci¹gn¹³em tajemnicê Talizman Upokorzenia od twego zapijaczonego dziadka!
OZOZ005	To ja uszkodzi³em jego statek!
OZEL006	Nie!
OZOZ007	I to ja wys³a³em go do wodnego grobu u wybrze¿y Australii!
OZEL008	Ty... palancie!
OZLC046	Poka¿ê temu pantoflarzowi PRAWDZIWE voodoo!
OZOZ065	 
ozoz065a	 
OZOZ077	Za nim!
FIJJ005	Ewwwwww...... Yeaaaaaah..... Ewwwwwww......
EPGB001	Elaine!
EPEL002	Dziadku!
EPHN003	Skarbie!
EPGB004	Jojo!
EPJJ005	Nawet o tym nie myœl!
EPHN006	Guybrush, jak mam ci dziêkowaæ za przywrócenie mnie na ³ono rodziny?
EPGB007	Na pocz¹tek za³ó¿ jakieœ spodnie.
EPHN008	Za³atwione!
EPGB009	Oraz....
EPHN010	Tak?
EPGB011	Czy móg³byœ po raz kolejny zostaæ gubernatorem Wyspy Szpady™?
EPHN012	Mowy nie ma. Nienawidzi³em tej roboty. Myœlisz, ¿e po co przeby³em taki szmat drogi do Australii? Dla kuchni?
EPEL013	Dziadku, proszê. Mam ju¿ doœæ bycia gubernatorem. To nie jest ¿ycie dla pirata. Guybrush i ja musimy byæ na otwartym morzu, wymachiwaæ mieczem, zabijaæ wrogów! Jesteœmy za m³odzi, by rozpocz¹æ karierê w biurokracji!
EPHN014	No dobra... ale odwiedzajcie mnie czêsto!
EPEL015	Co miesi¹c!
EPHN016	I chcê widzieæ ma³e piraci¹tka!
EPGB017	Zobaczymy, co da siê zrobiæ.
EPJJ018	A kr¹g ¿ycia toczy siê dalej.
EPEL019	Hej, jesteœ gadaj¹c¹ ma³p¹!
EPGB020	Elaine, poznaj Jojo Juniora, Ksiêcia Ma³p Wyspy Ma³p™.
EPEL021	Dziêkujê, szlachetny Jojo, za ponowne ocalenie mórz.
EPJJ022	To by³a przyjemnoœæ, pani Threepwood. Teraz muszê iœæ. Gdzieœ tam, razem ze swymi ma³pimi braæmi, mamy przeznaczenie do wype³nienia.
EPGB023	Dok¹d pójdziesz?
EPJJ024	Nie wiem do koñca. S³ysza³em, ¿e Martha's Vineyard jest przyjemna o tej porze roku. Lecz najpierw, mamy cz³onka za³ogi do wysadzenia.
EPEL025	Timmy!
EPTI026	Oop Ak!
EPJJ027	¯egnajcie!
EPGB028	¯egnaj, Jojo! Nigdy ciê nie zapomnimy!
EPGB029	Oczywiœcie, ¿e nigdy. To gadaj¹ca ma³pa. Czy to nie niepokoj¹ce?
EPGB030	I to tyle. Ocaliliœmy willê, odnaleŸliœmy dziadka i ponownie uczyniliœmy Karaiby bezpieczne dla krwio¿erczych, ¿³opi¹cych grog zbereŸników. Fiu! Kto by pomyœla³, ¿e w ma³¿eñstwie mo¿e byæ tak weso³o?
EPEL031	Dziadek jest znów gubernatorem, jesteœmy wolni! Mo¿emy pop³yn¹æ kiedykolwiek i dok¹dkolwiek chcemy!
EPGB032	Elaine? Timmy? Herman? Mamusiu? George? Ch³opaki! Utkn¹³em tu! Wally? Lindy? Ale¿ tam g³êboko. Murray? Sean? Mike? Jar Jar?
EPLC033	M³ahaha! Myœl¹, ¿e siê mnie pozbyli, ale nikt nie pokona LeChucka! Moje nienasycone z³o jest nieœmiertelne, wieczne, nie... co to za dŸwiêk? !
EPHN034	Ciekawe, czy za pieni¹dze ktoœ móg³by r¹bn¹æ mnie w ³eb akordeonem. 
OZEL004	Nie!
OZGB065B	<dyszenie>
OZLC009A	 
OZLC009B	 
OZLC009C	 
OZLC009D	 
OZLC009E	 
OZLC009F	 
OZOZ071A	 
OZOZ071B	 
OZOZ071C	  
NOPP016	 
NOPP002A	 
guymdo001	Nie, lepiej nie.
guymdo002	Moja zmiana na tym statku dobiega koñca, a zmiennicy mog¹ siê pojawiæ w ka¿dej chwili.
guymdo003	Ta ³ódŸ wios³owa nie jest tak du¿a jak ta MOJA!
guymdo004	W¹tpiê, by ta ³ódŸ zabra³a mnie tam, dok¹d chcê.
guymdo005	Tak, to piêkne miasto Szpady.
guymel001	To Carla i Otis z mojej pierwszej za³ogi!
guymel002	Sk¹dœ ju¿ znam tych piratów.
clamel001	To ¿art?
guymel003	Co?
otimel001	Ta umowa nawet nie jest podpisana przez gubernatora!
clamel002	Mo¿e i wygl¹damy jak 7 nieszczêœæ, ale nie jesteœmy g³upi! Wróæ, jak bêdziesz mia³ podpis!
clamel003	Po co nam to pokazujesz?
guymel004	A wiesz, nie mam zielonego pojêcia.
clamel004	Za³atwi³eœ nam podpisan¹ umowê!
clamel005	Hmm... wygl¹da dobrze... ³adnie...
otimel002	Chwila! To standardowa umowa rz¹dowa dla ROBOTNIKÓW, bez systemu emerytalnego i opieki dentystycznej!
clamel006	Hej, racja! ¯¹damy INTRATNEJ umowy w urzêdzie i w³asnego biurka!
otimel003	Wróæ, jak za³atwisz coœ, co nie obejmuje niewolniczej pracy.
otimel004	Po co nam to pokazujesz?
guymel005	A wiesz, nie mam mglistego pojêcia.
clamel007	Za³atwi³eœ nam podpisan¹ umowê!
clamel008	Hmm... Zobaczmy...
clamel009	mmm, hmm... tak... a, tak... dobrze... aha.
otimel005	Carla, rozumiesz chocia¿ po³owê z tych bzdur?
clamel010	Ni w z¹b. Ale tytu³ g³osi ”intratna”!
otimel006	Niech bêdzie!
clamel011	Dobra, Threepwood, masz za³ogê.
guymel006	A wiesz, pojêcia nie mam.
guymel007	¯adnych ma³p.
guymel008	Tu nie ma grogu.
guymel009	SCUMM Bar...
guymel010	Przystañ najbardziej awanturniczych i pijanych mêt, jakich widzia³ œwiat.
guymel011	LUA Bar??? Co to jest LUA?
guymel012	Noszenie ze sob¹ baru nie bêdzie ani praktyczne ani dobre dla mych pleców.
guymel013	Ciekawe, dok¹d prowadz¹. Zamkniête. Pewnie nigdy siê nie dowiem.
guymel014	W³aœciciele mogliby zaprotestowaæ.
guymel015	A wiesz, jeszcze nigdy tam nie by³em.
guymel016	W¹tpiê nawet, czy mam prawo g³osowaæ!
guymel017	Ci¹gle jest 3 w nocy! Co za zbie¿noœæ!
guymel018	A to gibki syren.
guymel019	Mo¿e i BY£ABY z tego ozdoba na trawnik, ale w ¿yciu nie wejdzie mi w spodnie.
guymel020	Droga do domu.
guymel021	Œcie¿ka do Wyspy Szpady™.
guymel022	Oryginalne Miêdzynarodowe Stowarzyszenie Mojo, dostawca towaru voodoo.
guymel023	Ciekawe, kto prowadzi to miejsce po przeprowadzce Lady Voodoo do Puerto Pollo.
guymel024	A te drzwi prowadz¹... dok¹dœ.
el1mel001	Co znowu?
guymel025	A nic. Chcia³em tylko powiedzieæ "czeœæ", póki powstrzymujê katapultê.
el1mel002	Guybrush!
guymel026	Jeszcze raz, co muszê zrobiæ?
el1mel003	Zatrzymaæ katapultê i p³yn¹æ na Wyspê Mamony™, pamiêtasz?!
guymel027	Ano tak, dziêki.
el1mel004	Guybrush! Co ty tu robisz?
guymel028	Szukam WC?
el1mel005	Nie wydurniaj siê i zatrzymaj katapultê!
guymel029	To niew¹tpliwie doki.
guymel030	Doki.
el1gme001	 
guygme001	Co ty wyprawiasz?
googme001	A jak ci siê zdaje, modnisiu?
googme002	Burzê willê gubernatora.
el1gme002	Nie mo¿esz burzyæ willi gubernatora bez zgody gubernatora!
guygme002	No.
googme003	Gubernator nie ¿yje.
guygme003	Co?
googme004	Mówi¹, ¿e zabi³ j¹ wspó³ma³¿onek.
el1gme003	Ale to ja jestem gubernatorem!
el1gme004	Czy wygl¹dam jak trup?
googme005	Nie.
el1gme005	Wiêc usuñ st¹d tê katapultê!
guygme004	No!
googme006	Wybacz, gubernatorze, mam umowê.
googme007	Mam prawne zobowi¹zanie do zniszczenia pani willi t¹ katapult¹.
el1gme006	Coœ mi œmierdzi na Wyspie Szpady™.
guygme005	Wiem, ale smród zwykle odp³ywa wraz z przyp³ywem.
el1gme007	Mam plan.
guygme006	...choæ czasem zostaje podczas zaæmienia...
el1gme008	Guybrush!
guygme007	Tak, z³otko?
el1gme009	Idê do ratusza za³atwiæ deklaracjê ¿ywej.
guygme008	A nie uczyni ciê to drapie¿nym zombie?
el1gme010	W miêdzyczasie, mam dla ciebie dwa zadania.
guygme009	Wiêcej masa¿y stopami?
el1gme011	Mo¿e póŸniej. Po pierwsze, zatrzymaj ten katapultowy ob³êd.
guygme010	Zatrzymaæ ob³êd. £apiê.
el1gme012	Po drugie, pop³yñ na Wyspê Mamony™. Pomów z prawnikami dziadka.
el1gme013	Mog¹ nam pomóc poradziæ sobie z ratuszem.
guygme011	Nie cierpiê gadaæ z prawnikami!
el1gme014	Nie tak, jak oni nie cierpi¹ gadaæ z tob¹.
guygme012	Dobrze.
el1gme015	Mam wskrzeszenie do za³atwienia!
el1gme016	B¹dŸ grzeczny!
el1gme017	I nie zapomnij: Zatrzymaj katapultê. P³yñ na Wyspê Mamony™.
googme008	To chyba koniec podró¿y poœlubnej.
guygme013	By³a o niebo milsza, nim umar³a.
guygme014	Oby podzia³a³o.
googme009	Co, do...?
googme010	 
googme011	 
googme012	Nie wierzê, ¿e to zrobi³eœ.
googme013	Masz pojêcie, ile takie coœ kosztuje? To nie roœnie na drzewach, wiesz.
el1gme018	Wiesz co? Nadal nie ¿yjê!
guygme015	Nie martw siê. Bêdê ciê kocha³ nawet po stê¿eniu poœmiertnym.
el1gme019	Wyjechaliœmy na tak d³ugo, ¿e myœleli, ¿e ju¿ nie wrócê,
el1gme020	wiêc te pêtaki w ratuszu uzna³y mnie za zmar³¹ na morzu.
guygme016	A co ze mn¹? Wspomnieli coœ?
el1gme021	Nie. Ale postanowili sprzedaæ moje nale¿noœci i zniszczyæ willê.
guygme017	To okropne. A sprzedali cokolwiek mojego?
el1gme022	A najgorsze jest to, ¿e zatwierdzili nowe wybory na urz¹d gubernatora.
guygme018	Mo¿e powinienem kandydowaæ.
el1gme023	Póki co, jest tylko jeden kandydat, a przecie¿ znasz stare has³o:
el1gme024	Tylko jeden kandydat, tylko jeden...
chagme001	...wybór.
guygme019	Ktoœ ty?
chagme002	Jam, panie Threepwood, jest Charles L. Charles.
el1gme025	Ale mo¿esz mnie zwaæ nowym gubernatorem Wyspy Szpady™!
el1gme026	Nie mo¿esz byæ gubernatorem! Ja nim jestem, a to do¿ywotnia kadencja.
chagme003	W tym sêk, nieprawda¿? Mianowano ciê zmar³¹.
el1gme027	S³ysza³am. JAK to siê sta³o?
chagme004	Któ¿ wie? Mo¿e gdybyœ poœwiêci³a ciut wiêcej czasu rz¹dzeniu,
chagme005	a mniej umizgom na Trójwyspach ze swoj¹ ma³pk¹,
chagme006	to poczciwi obywatele Szpady nie doszliby to b³êdnych wniosków, ¿e w¹cha³aœ kwiatki od spodu.
guygme020	Moment... z t¹ ma³pk¹ to by³o o mnie?
el1gme028	Rozumiemy, startujesz na gubernatora. Ale po co burzyæ m¹ willê?
chagme007	Kiedy "umar³aœ", willa sta³a siê w³asnoœci¹ urzêdu.
chagme008	A w przys³udze dla przysz³ego gubernatora Wyspy Szpady™ radni zawarli umowê z firm¹ rozbiórkow¹...
googme014	To ja.
chagme009	...by zniszczyæ przestarza³y i mieszczañski symbol elitarnej piratokracji.
guygme021	Dlaczego?
chagme010	Gdy¿ czasy pirackich ksiê¿niczek, rz¹dz¹cych z zacisznych willi minê³y, mój drogi.
guygme022	Czy¿by?
chagme011	Istotnie. Jeœli Wyspa Szpady™ jutra ma prosperowaæ, to musi byæ rz¹dzona przez przedstawiciela ludu...
chagme012	...nie boj¹cego siê przebywaæ z prostymi ludŸmi...
chagme013	...który nie bêdzie ukrywaæ siê w willi chronionej przez pudle-piranie...
el1gme029	I ty nim jesteœ?
chagme014	Dok³adnie.
guygme023	Ma sporo racji, Elaine. Nigdy nie lubi³em tych pudli.
chagme015	Mam r¹czki do uca³owania i dzieci do przytulenia. Pa!
el1gme030	Coœ mi w nim œmierdzi.
guygme024	Serio? Te¿ mi siê zdawa³o, ¿e œmierdzi jak gnij¹cy trup...
el1gme031	Mam inny plan.
guygme025	...mo¿e z lekk¹ szczypt¹ oregano...
guygme026	Tak, z³otko?
el1gme032	Wrócê do ratusza, by kontrkandydowaæ z Charlesem!
guygme027	A jak ja mam pomóc?
el1gme033	P³yñ na Wyspê Mamony™ i pogadaj z prawnikami.
guygme028	Ale po co? Zniszczy³em katapultê.
el1gme034	Tak, skarbie, wiem, ale przez demolkê wisz¹c¹ nad will¹, kolejna katapulta mo¿e zjawiæ siê w ka¿dej chwili!
el1gme035	Potrzebujemy jakiegoœ zakazu, który tylko moi prawnicy mog¹ wydaæ!
guygme029	Ale ja chcê tworzyæ sprytne has³a wyborcze i robiæ badania operacyjne!
el1gme036	Guybrushu, mi³oœci mego ¿ycia, jestem politykiem. Pozwól mi czyniæ m¹ powinnoœæ, a ja pozwolê ci czyniæ twoj¹.
guygme030	Co to?
el1gme037	¯eglowanie po Trójwyspach z pozornie bezcelowym zadaniem.
guygme031	Co?
el1gme038	Wybacz, powiedzia³am to na g³os?
el1gme039	Chcia³am rzec "Ruszyæ na pohybel zdradzieckim wodom w niebezpieczn¹ pogoñ".
guygme032	No dobra, tak ju¿ lepiej.
el1gme040	Muszê zacz¹æ kampaniê. Nie przesiaduj za d³ugo na Wyspie Mamony™.
googme015	Mmm... dobre by³o.
googme016	HEJ! Co ty tutaj robisz? PRZESTAÑ!
guygme033	Dra¿liwyœ coœ.
googme017	15...
googme018	17...
googme019	22...
googme020	45...
googme021	47...
googme022	49...
googme023	3.7...
googme024	4.2...
googme025	5.5...
googme026	6.7...
googme027	7.3...
googme028	7.9...
googme029	-27...
googme030	12...
googme031	-6...
googme032	2...
googme033	-11...
googme034	-35...
googme035	-14...
googme036	Hmmm... spróbujmy...
googme037	OGNIA!
googme038	HEJ!
googme039	Wynoœ siê, zanim zrzucê ci jeden na g³owê, capeeche?!
googme040	Dobrze. A teraz stój tam, cienkoszyjny.
guygme034	Techniczne dzie³o sztuki.
googme041	 
guygme035	 
guygme036	Kontroluj¹ pracê katapulty.
guygme037	Dobrze mieæ ciê¿k¹ broñ, ale to ju¿ przesada.
googme042	Co ty wyprawiasz?!
guygme038	Nic! Nie wiem, o czym mówisz!
googme043	Rozmontowa³eœ mi katapultê!
googme044	Co ty kombinujesz? Chcesz nas pozabijaæ?
googme045	Chyba muszê zacz¹æ z moim kaktusem kalibracyjnym.
googme046	Z³aŸ mi z drogi!
googme047	Ju¿, wycelowa³em w kaktus. Spróbujmy.
guygme039	Przynios³em ci precle z suszonego kudu.
googme048	Serio? Dziêki! Doceniam to.
guygme040	Proszê bardzo. Wiesz, móg³byœ mi podziêkowaæ, nie rzucaj¹c g³azami w mój dom.
googme049	Móg³bym...
googme050	Ale nic z tego. Zostaw mnie teraz, bo idê jeœæ...
guygme041	Chcesz wiêcej precelków?
googme051	Jasne! Jestem twoim d³u¿nikiem.
guygme042	Có¿, móg³byœ sp³aciæ swój d³ug, nie rozwalaj¹c mi domu.
googme052	Wybacz. Nie da rady. A teraz daj mi zjeœæ w spokoju.
guygme043	...niewdziêcznik...
guygme044	Precle mi siê skoñczy³y.
guygme045	Nie pomyœla³byœ, ¿e taki chudzielec mo¿e podnieœæ tak ciê¿kie g³azy.
googme053	Kogo nazywasz chudzielcem, cienkoszyjny?
guygme046	Ale on ma du¿o amunicji.
guygme047	Ten œwiñski krzak przera¿a mnie i peszy.
guygme048	A to ci GRUBY ptak!
guygme049	Polly chce kulkê nawozu?
guygme050	Nasz krajobraz nieco zma³pia³.
guygme051	D³uga droga w dó³.
guygme052	Dobra...
guygme053	¯egnaj, okrutna przygodówko!
guygme054	Zapomnij!
guygme055	Móg³bym to wprowadziæ na rynek...
guygme056	Stek wegetariañski!
guygme057	Ciekawe, jak te kaktusy znalaz³y siê na naszej tropikalnej pirackiej wyspie?
guygme058	Nie chcê, by ig³y kaktusa przebija³y mi siê przez spodnie.
guygme059	Wiedzia³em, ¿e to wygl¹da jak olbrzymia proca.
guygme060	Z t¹ dêtk¹ wygl¹da jak gigantyczna proca.
guygme061	Jaki osobliwy kaktus.
guygme062	Jakkolwiek u¿yteczny jest podwójny kaktus, nie bêdê chowa³ ¿adnego do spodni.
guygme063	Niez³y kawa³ sztuki nowoczesnej, ¿e tak siê wyra¿ê.
guygme064	Tam mieszkam.
guygme065	Nic z tego! Nie chcê byæ w œrodku, jeœli ten facet bêdzie mia³ fart i trafi!
guygme066	Œcie¿ka do naszej urzekaj¹co brudnej pirackiej wyspy!
guyvoo001	Klawo! Krzes³o obrotowe!
guyvoo002	Muszê mieæ takie w domu...
guyvoo003	Jakie dziwne lustro.
guyvoo004	Jest chyba przyczepione do œciany.
guyvoo005	Ten stó³ wygl¹da na u¿ywany...
guyvoo006	S¹ d³onie, które chcia³bym mieæ w spodniach i to na pewno nie te.
guyvoo007	Ten palec wygl¹da inaczej od innych.
guyvoo008	Jakkolwiek przydatny by³by paluch na morzu, nie potrzebujê go.
voovoo001	Poci¹gn¹³eœ?
guyvoo009	Jejku!
guyvoo010	Nic siê nie dzieje.
guyvoo011	W¹tpiê, by ta popio³ka mia³a w sobie popió³.
guyvoo012	Paleniu mówiê g³oœne ”nie”.
guyvoo013	Prastary miecz voodoo!
guyvoo014	Nie potrzeba mi kolejnego.
guyvoo015	Smród tego kosza przypomina mi ciê¿kie czasy z Puerto Pollo.
guyvoo016	Nie ma mowy! Kurzych piór mam ju¿ po dziurki w nosie!
guyvoo017	Tak, to drabina.
guyvoo018	Nigdy jej nie zmieszczê do kieszeni.
guyvoo019	Nie wespnê siê na ni¹.
guyvoo020	Kto wie, co za straszne rzeczy czaj¹ siê na górze.
guyvoo021	Byæ mo¿e jestem niewra¿liwy, ale ten stos ludzkich koœci nie wzbudza we mnie odrazy, jak kiedyœ.
guyvoo022	Nie bêdê targaæ ze sob¹ czyichœ szcz¹tków, jeœli nie jest to konieczne.
guyvoo023	4Dfx Maska-Voodoo6! Nowatorska technologia voodoo!
guyvoo024	Nie ma mowy. Instalacja sterowników przyprawia mnie o ból g³owy.
guyvoo025	Nie chcia³bym byæ na jego miejscu!
guyvoo026	Nie lubiê torturowaæ obcych mi ludzi.
guyvoo027	Z wyj¹tkiem tu obecnych, oczywiœcie.
guyvoo028	”¯abi krem”.
guyvoo029	Nie dziêki... odmówiê.
guyvoo030	”Esencja z tasiemca mewy”.
guyvoo031	Nie... to naprawdê obrzydliwe.
guyvoo032	”Sok z pachy ma³py”.
guyvoo033	”Pasztet ze œlimaka morskiego”.
guyvoo034	Prowadz¹ na zewn¹trz.
guyscu001	Chyba ju¿ nie bêdzie tego potrzebowa³.
sb1scu001	Hej! fradda fruddah frzz ...
guyscu002	Chyba nie jest skory do dzielenia siê preclami.
guyscu211	G³osi ”Sto lat”.
guyscu212	Nie, to pewnie jedyna rzecz, jak¹ ten biedak ma poza imieniem.
guyscu005	Nieprzytomny.
guyscu006	To jeden z barwnych i uzale¿nionych od chemii psów morskich Szpady.
sb1scu002	Razzaprazz.
guyscu007	Hej, jaka pogoda na dole?
sb1scu003	Chrrr...
guyscu216	To barman.
guyscu009	Mogê dok³adkê precli?
barscu001	A co jest nie tak w tych, co ju¿ masz?
guyscu010	Ju¿ nic.
barscu002	Pewno.
guyscu011	Ten pirat ma chyba sporo na g³owie.
guyscu012	Ignacy Ser, stary zrzêdliwy nawigator.
guyscu221	Mo¿e mi siê zdaje, ale gra w rzutki bez koszuli to sposób na k³opoty.
guyscu222	Ciê¿ko siê gra w rzutki, jak nie mo¿na siêgn¹æ tarczy.
guyscu015	To tarcza.
guyscu016	Nie ma nic straszniejszego od hordy pijany piratów, ciskaj¹cych spiczaste pociski na oœlep.
guyscu225	To jak¿e niebezpieczna tarcza do rzutek.
guyscu226	Ta rybka miewa³a lepsze dni.
guyscu227	Drzwi od kuchni.
navscu001	Hej!
navscu002	Wara od kuchni, ty zniewieœcia³y je¿u morski!
guyscu020	Czemu NIGDY nikt nie pozwala mi wchodziæ do kuchni?
guyscu021	Ludzkie cia³o to piêkna rzecz...
guyscu022	...przewa¿nie.
guyscu023	To przez takie obrazy piraci tyle pij¹.
guyscu024	Widzê st¹d swój dom!
guyscu025	Oby nadal tam sta³, jak wrócê z Wyspy Mamony™.
guyscu026	Tak, willa nadal stoi.
guyscu027	Nasz wynajêty statek miodowy ju¿ odbi³ od portu.
guyscu028	W sumie, to dobrze. By³ za drogi na krótkie wyprawy.
guyscu237	To niem¹dre rozmyœlaæ nad faktem, ¿e WIDZÊ port z tego okna.
nedscu001	Z drogi!
guyscu030	 
guyscu031	Oto czaszka Hermiego, ogromnej œwini morskiej Wyspy Szpady™.
guyscu032	¯ebra smakowa³y jak wieprzowina, golenie jak ³osoœ, a podroby jak pochrzyn.
guyscu033	Co za ulga wiedzieæ, ¿e dr¹¿ona czaszka Hermiego chroni ten zdro¿ny bar.
el1gmi001	Skarbie, ustaliliœmy chyba, ¿e nie bêdziesz rozrzuca³ swych rzeczy po naszej czystej pod³odze.
guygmi001	Przepraszam, rybko. To zajmie chwilkê.
guygmi002	Wiesz, lepiej odkryjê do czego s³u¿¹, zanim zdenerwujê nimi Elaine.
el1gmi002	Ju¿ j¹ podpisa³am.
guygmi003	No tak.
el1gmi003	Jeszcze jedna?
guygmi004	Dla bezpieczeñstwa.
el1gmi004	Czego siê nie robi dla statusu reformatorskiego kandydata.
el1gmi005	Do czego to s³u¿y?
guygmi005	Potrzebujê go, by niechêtne ³otry do³¹czy³y do mej za³ogi.
el1gmi006	A nie mo¿esz przekonaæ ich sw¹ oœlepiaj¹c¹ charyzm¹ i pochlebstwami?
guygmi006	Moja charyzma zu¿y³a siê w podró¿y poœlubnej.
guygmi007	Sam nie wiem, ale przeczuwam, ¿e podpisana umowa mo¿e siê przydaæ.
el1gmi007	No dobra, podpiszê to.
